### Energy [MeV],Low dEdx [MeV*cm2/g],High dEdx [MeV*cm2/g]
71.213,1.75154,1.10021
71.214,1.75152,1.1002
71.215,1.7515,1.10019
71.216,1.75148,1.10018
71.217,1.75146,1.10016
71.218,1.75145,1.10015
71.219,1.75143,1.10014
71.22,1.75141,1.10013
71.221,1.75139,1.10011
71.222,1.75137,1.1001
71.223,1.75135,1.10009
71.224,1.75133,1.10008
71.225,1.75132,1.10007
71.226,1.7513,1.10005
71.227,1.75128,1.10004
71.228,1.75126,1.10003
71.229,1.75124,1.10002
71.23,1.75122,1.10001
71.231,1.7512,1.09999
71.232,1.75118,1.09998
71.233,1.75117,1.09997
71.234,1.75115,1.09996
71.235,1.75113,1.09995
71.236,1.75111,1.09993
71.237,1.75109,1.09992
71.238,1.75107,1.09991
71.239,1.75105,1.0999
71.24,1.75104,1.09989
71.241,1.75102,1.09987
71.242,1.751,1.09986
71.243,1.75098,1.09985
71.244,1.75096,1.09984
71.245,1.75094,1.09983
71.246,1.75092,1.09981
71.247,1.75091,1.0998
71.248,1.75089,1.09979
71.249,1.75087,1.09978
71.25,1.75085,1.09977
71.251,1.75083,1.09975
71.252,1.75081,1.09974
71.253,1.75079,1.09973
71.254,1.75078,1.09972
71.255,1.75076,1.0997
71.256,1.75074,1.09969
71.257,1.75072,1.09968
71.258,1.7507,1.09967
71.259,1.75068,1.09966
71.26,1.75066,1.09964
71.261,1.75065,1.09963
71.262,1.75063,1.09962
71.263,1.75061,1.09961
71.264,1.75059,1.0996
71.265,1.75057,1.09958
71.266,1.75055,1.09957
71.267,1.75053,1.09956
71.268,1.75052,1.09955
71.269,1.7505,1.09954
71.27,1.75048,1.09952
71.271,1.75046,1.09951
71.272,1.75044,1.0995
71.273,1.75042,1.09949
71.274,1.7504,1.09948
71.275,1.75039,1.09946
71.276,1.75037,1.09945
71.277,1.75035,1.09944
71.278,1.75033,1.09943
71.279,1.75031,1.09942
71.28,1.75029,1.0994
71.281,1.75027,1.09939
71.282,1.75026,1.09938
71.283,1.75024,1.09937
71.284,1.75022,1.09936
71.285,1.7502,1.09934
71.286,1.75018,1.09933
71.287,1.75016,1.09932
71.288,1.75014,1.09931
71.289,1.75013,1.0993
71.29,1.75011,1.09928
71.291,1.75009,1.09927
71.292,1.75007,1.09926
71.293,1.75005,1.09925
71.294,1.75003,1.09923
71.295,1.75001,1.09922
71.296,1.75,1.09921
71.297,1.74998,1.0992
71.298,1.74996,1.09919
71.299,1.74994,1.09917
71.3,1.74992,1.09916
71.301,1.7499,1.09915
71.302,1.74988,1.09914
71.303,1.74987,1.09913
71.304,1.74985,1.09911
71.305,1.74983,1.0991
71.306,1.74981,1.09909
71.307,1.74979,1.09908
71.308,1.74977,1.09907
71.309,1.74975,1.09905
71.31,1.74974,1.09904
71.311,1.74972,1.09903
71.312,1.7497,1.09902
71.313,1.74968,1.09901
71.314,1.74966,1.09899
71.315,1.74964,1.09898
71.316,1.74962,1.09897
71.317,1.74961,1.09896
71.318,1.74959,1.09895
71.319,1.74957,1.09893
71.32,1.74955,1.09892
71.321,1.74953,1.09891
71.322,1.74951,1.0989
71.323,1.74949,1.09889
71.324,1.74948,1.09887
71.325,1.74946,1.09886
71.326,1.74944,1.09885
71.327,1.74942,1.09884
71.328,1.7494,1.09883
71.329,1.74938,1.09881
71.33,1.74937,1.0988
71.331,1.74935,1.09879
71.332,1.74933,1.09878
71.333,1.74931,1.09877
71.334,1.74929,1.09875
71.335,1.74927,1.09874
71.336,1.74925,1.09873
71.337,1.74924,1.09872
71.338,1.74922,1.09871
71.339,1.7492,1.09869
71.34,1.74918,1.09868
71.341,1.74916,1.09867
71.342,1.74914,1.09866
71.343,1.74912,1.09865
71.344,1.74911,1.09863
71.345,1.74909,1.09862
71.346,1.74907,1.09861
71.347,1.74905,1.0986
71.348,1.74903,1.09859
71.349,1.74901,1.09857
71.35,1.74899,1.09856
71.351,1.74898,1.09855
71.352,1.74896,1.09854
71.353,1.74894,1.09852
71.354,1.74892,1.09851
71.355,1.7489,1.0985
71.356,1.74888,1.09849
71.357,1.74886,1.09848
71.358,1.74885,1.09846
71.359,1.74883,1.09845
71.36,1.74881,1.09844
71.361,1.74879,1.09843
71.362,1.74877,1.09842
71.363,1.74875,1.0984
71.364,1.74873,1.09839
71.365,1.74872,1.09838
71.366,1.7487,1.09837
71.367,1.74868,1.09836
71.368,1.74866,1.09834
71.369,1.74864,1.09833
71.37,1.74862,1.09832
71.371,1.74861,1.09831
71.372,1.74859,1.0983
71.373,1.74857,1.09828
71.374,1.74855,1.09827
71.375,1.74853,1.09826
71.376,1.74851,1.09825
71.377,1.74849,1.09824
71.378,1.74848,1.09822
71.379,1.74846,1.09821
71.38,1.74844,1.0982
71.381,1.74842,1.09819
71.382,1.7484,1.09818
71.383,1.74838,1.09816
71.384,1.74836,1.09815
71.385,1.74835,1.09814
71.386,1.74833,1.09813
71.387,1.74831,1.09812
71.388,1.74829,1.0981
71.389,1.74827,1.09809
71.39,1.74825,1.09808
71.391,1.74823,1.09807
71.392,1.74822,1.09806
71.393,1.7482,1.09804
71.394,1.74818,1.09803
71.395,1.74816,1.09802
71.396,1.74814,1.09801
71.397,1.74812,1.098
71.398,1.74811,1.09798
71.399,1.74809,1.09797
71.4,1.74807,1.09796
71.401,1.74805,1.09795
71.402,1.74803,1.09794
71.403,1.74801,1.09792
71.404,1.74799,1.09791
71.405,1.74798,1.0979
71.406,1.74796,1.09789
71.407,1.74794,1.09788
71.408,1.74792,1.09786
71.409,1.7479,1.09785
71.41,1.74788,1.09784
71.411,1.74786,1.09783
71.412,1.74785,1.09782
71.413,1.74783,1.0978
71.414,1.74781,1.09779
71.415,1.74779,1.09778
71.416,1.74777,1.09777
71.417,1.74775,1.09776
71.418,1.74773,1.09774
71.419,1.74772,1.09773
71.42,1.7477,1.09772
71.421,1.74768,1.09771
71.422,1.74766,1.0977
71.423,1.74764,1.09768
71.424,1.74762,1.09767
71.425,1.74761,1.09766
71.426,1.74759,1.09765
71.427,1.74757,1.09764
71.428,1.74755,1.09762
71.429,1.74753,1.09761
71.43,1.74751,1.0976
71.431,1.74749,1.09759
71.432,1.74748,1.09758
71.433,1.74746,1.09756
71.434,1.74744,1.09755
71.435,1.74742,1.09754
71.436,1.7474,1.09753
71.437,1.74738,1.09752
71.438,1.74736,1.0975
71.439,1.74735,1.09749
71.44,1.74733,1.09748
71.441,1.74731,1.09747
71.442,1.74729,1.09746
71.443,1.74727,1.09744
71.444,1.74725,1.09743
71.445,1.74724,1.09742
71.446,1.74722,1.09741
71.447,1.7472,1.0974
71.448,1.74718,1.09738
71.449,1.74716,1.09737
71.45,1.74714,1.09736
71.451,1.74712,1.09735
71.452,1.74711,1.09734
71.453,1.74709,1.09732
71.454,1.74707,1.09731
71.455,1.74705,1.0973
71.456,1.74703,1.09729
71.457,1.74701,1.09728
71.458,1.747,1.09726
71.459,1.74698,1.09725
71.46,1.74696,1.09724
71.461,1.74694,1.09723
71.462,1.74692,1.09722
71.463,1.7469,1.0972
71.464,1.74688,1.09719
71.465,1.74687,1.09718
71.466,1.74685,1.09717
71.467,1.74683,1.09716
71.468,1.74681,1.09714
71.469,1.74679,1.09713
71.47,1.74677,1.09712
71.471,1.74675,1.09711
71.472,1.74674,1.0971
71.473,1.74672,1.09708
71.474,1.7467,1.09707
71.475,1.74668,1.09706
71.476,1.74666,1.09705
71.477,1.74664,1.09704
71.478,1.74663,1.09702
71.479,1.74661,1.09701
71.48,1.74659,1.097
71.481,1.74657,1.09699
71.482,1.74655,1.09698
71.483,1.74653,1.09696
71.484,1.74651,1.09695
71.485,1.7465,1.09694
71.486,1.74648,1.09693
71.487,1.74646,1.09692
71.488,1.74644,1.0969
71.489,1.74642,1.09689
71.49,1.7464,1.09688
71.491,1.74639,1.09687
71.492,1.74637,1.09686
71.493,1.74635,1.09684
71.494,1.74633,1.09683
71.495,1.74631,1.09682
71.496,1.74629,1.09681
71.497,1.74627,1.0968
71.498,1.74626,1.09678
71.499,1.74624,1.09677
71.5,1.74622,1.09676
71.501,1.7462,1.09675
71.502,1.74618,1.09674
71.503,1.74616,1.09672
71.504,1.74615,1.09671
71.505,1.74613,1.0967
71.506,1.74611,1.09669
71.507,1.74609,1.09668
71.508,1.74607,1.09666
71.509,1.74605,1.09665
71.51,1.74603,1.09664
71.511,1.74602,1.09663
71.512,1.746,1.09662
71.513,1.74598,1.09661
71.514,1.74596,1.09659
71.515,1.74594,1.09658
71.516,1.74592,1.09657
71.517,1.74591,1.09656
71.518,1.74589,1.09655
71.519,1.74587,1.09653
71.52,1.74585,1.09652
71.521,1.74583,1.09651
71.522,1.74581,1.0965
71.523,1.74579,1.09649
71.524,1.74578,1.09647
71.525,1.74576,1.09646
71.526,1.74574,1.09645
71.527,1.74572,1.09644
71.528,1.7457,1.09643
71.529,1.74568,1.09641
71.53,1.74567,1.0964
71.531,1.74565,1.09639
71.532,1.74563,1.09638
71.533,1.74561,1.09637
71.534,1.74559,1.09635
71.535,1.74557,1.09634
71.536,1.74555,1.09633
71.537,1.74554,1.09632
71.538,1.74552,1.09631
71.539,1.7455,1.09629
71.54,1.74548,1.09628
71.541,1.74546,1.09627
71.542,1.74544,1.09626
71.543,1.74543,1.09625
71.544,1.74541,1.09623
71.545,1.74539,1.09622
71.546,1.74537,1.09621
71.547,1.74535,1.0962
71.548,1.74533,1.09619
71.549,1.74531,1.09617
71.55,1.7453,1.09616
71.551,1.74528,1.09615
71.552,1.74526,1.09614
71.553,1.74524,1.09613
71.554,1.74522,1.09611
71.555,1.7452,1.0961
71.556,1.74519,1.09609
71.557,1.74517,1.09608
71.558,1.74515,1.09607
71.559,1.74513,1.09605
71.56,1.74511,1.09604
71.561,1.74509,1.09603
71.562,1.74508,1.09602
71.563,1.74506,1.09601
71.564,1.74504,1.09599
71.565,1.74502,1.09598
71.566,1.745,1.09597
71.567,1.74498,1.09596
71.568,1.74496,1.09595
71.569,1.74495,1.09594
71.57,1.74493,1.09592
71.571,1.74491,1.09591
71.572,1.74489,1.0959
71.573,1.74487,1.09589
71.574,1.74485,1.09588
71.575,1.74484,1.09586
71.576,1.74482,1.09585
71.577,1.7448,1.09584
71.578,1.74478,1.09583
71.579,1.74476,1.09582
71.58,1.74474,1.0958
71.581,1.74472,1.09579
71.582,1.74471,1.09578
71.583,1.74469,1.09577
71.584,1.74467,1.09576
71.585,1.74465,1.09574
71.586,1.74463,1.09573
71.587,1.74461,1.09572
71.588,1.7446,1.09571
71.589,1.74458,1.0957
71.59,1.74456,1.09568
71.591,1.74454,1.09567
71.592,1.74452,1.09566
71.593,1.7445,1.09565
71.594,1.74449,1.09564
71.595,1.74447,1.09562
71.596,1.74445,1.09561
71.597,1.74443,1.0956
71.598,1.74441,1.09559
71.599,1.74439,1.09558
71.6,1.74437,1.09556
71.601,1.74436,1.09555
71.602,1.74434,1.09554
71.603,1.74432,1.09553
71.604,1.7443,1.09552
71.605,1.74428,1.0955
71.606,1.74426,1.09549
71.607,1.74425,1.09548
71.608,1.74423,1.09547
71.609,1.74421,1.09546
71.61,1.74419,1.09545
71.611,1.74417,1.09543
71.612,1.74415,1.09542
71.613,1.74414,1.09541
71.614,1.74412,1.0954
71.615,1.7441,1.09539
71.616,1.74408,1.09537
71.617,1.74406,1.09536
71.618,1.74404,1.09535
71.619,1.74403,1.09534
71.62,1.74401,1.09533
71.621,1.74399,1.09531
71.622,1.74397,1.0953
71.623,1.74395,1.09529
71.624,1.74393,1.09528
71.625,1.74391,1.09527
71.626,1.7439,1.09525
71.627,1.74388,1.09524
71.628,1.74386,1.09523
71.629,1.74384,1.09522
71.63,1.74382,1.09521
71.631,1.7438,1.09519
71.632,1.74379,1.09518
71.633,1.74377,1.09517
71.634,1.74375,1.09516
71.635,1.74373,1.09515
71.636,1.74371,1.09513
71.637,1.74369,1.09512
71.638,1.74368,1.09511
71.639,1.74366,1.0951
71.64,1.74364,1.09509
71.641,1.74362,1.09507
71.642,1.7436,1.09506
71.643,1.74358,1.09505
71.644,1.74357,1.09504
71.645,1.74355,1.09503
71.646,1.74353,1.09502
71.647,1.74351,1.095
71.648,1.74349,1.09499
71.649,1.74347,1.09498
71.65,1.74345,1.09497
71.651,1.74344,1.09496
71.652,1.74342,1.09494
71.653,1.7434,1.09493
71.654,1.74338,1.09492
71.655,1.74336,1.09491
71.656,1.74334,1.0949
71.657,1.74333,1.09488
71.658,1.74331,1.09487
71.659,1.74329,1.09486
71.66,1.74327,1.09485
71.661,1.74325,1.09484
71.662,1.74323,1.09482
71.663,1.74322,1.09481
71.664,1.7432,1.0948
71.665,1.74318,1.09479
71.666,1.74316,1.09478
71.667,1.74314,1.09476
71.668,1.74312,1.09475
71.669,1.74311,1.09474
71.67,1.74309,1.09473
71.671,1.74307,1.09472
71.672,1.74305,1.09471
71.673,1.74303,1.09469
71.674,1.74301,1.09468
71.675,1.74299,1.09467
71.676,1.74298,1.09466
71.677,1.74296,1.09465
71.678,1.74294,1.09463
71.679,1.74292,1.09462
71.68,1.7429,1.09461
71.681,1.74288,1.0946
71.682,1.74287,1.09459
71.683,1.74285,1.09457
71.684,1.74283,1.09456
71.685,1.74281,1.09455
71.686,1.74279,1.09454
71.687,1.74277,1.09453
71.688,1.74276,1.09451
71.689,1.74274,1.0945
71.69,1.74272,1.09449
71.691,1.7427,1.09448
71.692,1.74268,1.09447
71.693,1.74266,1.09445
71.694,1.74265,1.09444
71.695,1.74263,1.09443
71.696,1.74261,1.09442
71.697,1.74259,1.09441
71.698,1.74257,1.0944
71.699,1.74255,1.09438
71.7,1.74254,1.09437
71.701,1.74252,1.09436
71.702,1.7425,1.09435
71.703,1.74248,1.09434
71.704,1.74246,1.09432
71.705,1.74244,1.09431
71.706,1.74243,1.0943
71.707,1.74241,1.09429
71.708,1.74239,1.09428
71.709,1.74237,1.09426
71.71,1.74235,1.09425
71.711,1.74233,1.09424
71.712,1.74232,1.09423
71.713,1.7423,1.09422
71.714,1.74228,1.0942
71.715,1.74226,1.09419
71.716,1.74224,1.09418
71.717,1.74222,1.09417
71.718,1.7422,1.09416
71.719,1.74219,1.09415
71.72,1.74217,1.09413
71.721,1.74215,1.09412
71.722,1.74213,1.09411
71.723,1.74211,1.0941
71.724,1.74209,1.09409
71.725,1.74208,1.09407
71.726,1.74206,1.09406
71.727,1.74204,1.09405
71.728,1.74202,1.09404
71.729,1.742,1.09403
71.73,1.74198,1.09401
71.731,1.74197,1.094
71.732,1.74195,1.09399
71.733,1.74193,1.09398
71.734,1.74191,1.09397
71.735,1.74189,1.09395
71.736,1.74187,1.09394
71.737,1.74186,1.09393
71.738,1.74184,1.09392
71.739,1.74182,1.09391
71.74,1.7418,1.09389
71.741,1.74178,1.09388
71.742,1.74176,1.09387
71.743,1.74175,1.09386
71.744,1.74173,1.09385
71.745,1.74171,1.09384
71.746,1.74169,1.09382
71.747,1.74167,1.09381
71.748,1.74165,1.0938
71.749,1.74164,1.09379
71.75,1.74162,1.09378
71.751,1.7416,1.09376
71.752,1.74158,1.09375
71.753,1.74156,1.09374
71.754,1.74154,1.09373
71.755,1.74153,1.09372
71.756,1.74151,1.0937
71.757,1.74149,1.09369
71.758,1.74147,1.09368
71.759,1.74145,1.09367
71.76,1.74143,1.09366
71.761,1.74142,1.09365
71.762,1.7414,1.09363
71.763,1.74138,1.09362
71.764,1.74136,1.09361
71.765,1.74134,1.0936
71.766,1.74132,1.09359
71.767,1.74131,1.09357
71.768,1.74129,1.09356
71.769,1.74127,1.09355
71.77,1.74125,1.09354
71.771,1.74123,1.09353
71.772,1.74121,1.09351
71.773,1.7412,1.0935
71.774,1.74118,1.09349
71.775,1.74116,1.09348
71.776,1.74114,1.09347
71.777,1.74112,1.09345
71.778,1.7411,1.09344
71.779,1.74109,1.09343
71.78,1.74107,1.09342
71.781,1.74105,1.09341
71.782,1.74103,1.0934
71.783,1.74101,1.09338
71.784,1.74099,1.09337
71.785,1.74098,1.09336
71.786,1.74096,1.09335
71.787,1.74094,1.09334
71.788,1.74092,1.09332
71.789,1.7409,1.09331
71.79,1.74088,1.0933
71.791,1.74087,1.09329
71.792,1.74085,1.09328
71.793,1.74083,1.09326
71.794,1.74081,1.09325
71.795,1.74079,1.09324
71.796,1.74077,1.09323
71.797,1.74076,1.09322
71.798,1.74074,1.09321
71.799,1.74072,1.09319
71.8,1.7407,1.09318
71.801,1.74068,1.09317
71.802,1.74066,1.09316
71.803,1.74065,1.09315
71.804,1.74063,1.09313
71.805,1.74061,1.09312
71.806,1.74059,1.09311
71.807,1.74057,1.0931
71.808,1.74055,1.09309
71.809,1.74054,1.09307
71.81,1.74052,1.09306
71.811,1.7405,1.09305
71.812,1.74048,1.09304
71.813,1.74046,1.09303
71.814,1.74044,1.09301
71.815,1.74043,1.093
71.816,1.74041,1.09299
71.817,1.74039,1.09298
71.818,1.74037,1.09297
71.819,1.74035,1.09296
71.82,1.74033,1.09294
71.821,1.74032,1.09293
71.822,1.7403,1.09292
71.823,1.74028,1.09291
71.824,1.74026,1.0929
71.825,1.74024,1.09288
71.826,1.74022,1.09287
71.827,1.74021,1.09286
71.828,1.74019,1.09285
71.829,1.74017,1.09284
71.83,1.74015,1.09282
71.831,1.74013,1.09281
71.832,1.74011,1.0928
71.833,1.7401,1.09279
71.834,1.74008,1.09278
71.835,1.74006,1.09277
71.836,1.74004,1.09275
71.837,1.74002,1.09274
71.838,1.74,1.09273
71.839,1.73999,1.09272
71.84,1.73997,1.09271
71.841,1.73995,1.09269
71.842,1.73993,1.09268
71.843,1.73991,1.09267
71.844,1.7399,1.09266
71.845,1.73988,1.09265
71.846,1.73986,1.09263
71.847,1.73984,1.09262
71.848,1.73982,1.09261
71.849,1.7398,1.0926
71.85,1.73979,1.09259
71.851,1.73977,1.09258
71.852,1.73975,1.09256
71.853,1.73973,1.09255
71.854,1.73971,1.09254
71.855,1.73969,1.09253
71.856,1.73968,1.09252
71.857,1.73966,1.0925
71.858,1.73964,1.09249
71.859,1.73962,1.09248
71.86,1.7396,1.09247
71.861,1.73958,1.09246
71.862,1.73957,1.09245
71.863,1.73955,1.09243
71.864,1.73953,1.09242
71.865,1.73951,1.09241
71.866,1.73949,1.0924
71.867,1.73947,1.09239
71.868,1.73946,1.09237
71.869,1.73944,1.09236
71.87,1.73942,1.09235
71.871,1.7394,1.09234
71.872,1.73938,1.09233
71.873,1.73936,1.09231
71.874,1.73935,1.0923
71.875,1.73933,1.09229
71.876,1.73931,1.09228
71.877,1.73929,1.09227
71.878,1.73927,1.09226
71.879,1.73925,1.09224
71.88,1.73924,1.09223
71.881,1.73922,1.09222
71.882,1.7392,1.09221
71.883,1.73918,1.0922
71.884,1.73916,1.09218
71.885,1.73915,1.09217
71.886,1.73913,1.09216
71.887,1.73911,1.09215
71.888,1.73909,1.09214
71.889,1.73907,1.09212
71.89,1.73905,1.09211
71.891,1.73904,1.0921
71.892,1.73902,1.09209
71.893,1.739,1.09208
71.894,1.73898,1.09207
71.895,1.73896,1.09205
71.896,1.73894,1.09204
71.897,1.73893,1.09203
71.898,1.73891,1.09202
71.899,1.73889,1.09201
71.9,1.73887,1.09199
71.901,1.73885,1.09198
71.902,1.73883,1.09197
71.903,1.73882,1.09196
71.904,1.7388,1.09195
71.905,1.73878,1.09194
71.906,1.73876,1.09192
71.907,1.73874,1.09191
71.908,1.73872,1.0919
71.909,1.73871,1.09189
71.91,1.73869,1.09188
71.911,1.73867,1.09186
71.912,1.73865,1.09185
71.913,1.73863,1.09184
71.914,1.73862,1.09183
71.915,1.7386,1.09182
71.916,1.73858,1.0918
71.917,1.73856,1.09179
71.918,1.73854,1.09178
71.919,1.73852,1.09177
71.92,1.73851,1.09176
71.921,1.73849,1.09175
71.922,1.73847,1.09173
71.923,1.73845,1.09172
71.924,1.73843,1.09171
71.925,1.73841,1.0917
71.926,1.7384,1.09169
71.927,1.73838,1.09167
71.928,1.73836,1.09166
71.929,1.73834,1.09165
71.93,1.73832,1.09164
71.931,1.7383,1.09163
71.932,1.73829,1.09162
71.933,1.73827,1.0916
71.934,1.73825,1.09159
71.935,1.73823,1.09158
71.936,1.73821,1.09157
71.937,1.73819,1.09156
71.938,1.73818,1.09154
71.939,1.73816,1.09153
71.94,1.73814,1.09152
71.941,1.73812,1.09151
71.942,1.7381,1.0915
71.943,1.73809,1.09148
71.944,1.73807,1.09147
71.945,1.73805,1.09146
71.946,1.73803,1.09145
71.947,1.73801,1.09144
71.948,1.73799,1.09143
71.949,1.73798,1.09141
71.95,1.73796,1.0914
71.951,1.73794,1.09139
71.952,1.73792,1.09138
71.953,1.7379,1.09137
71.954,1.73788,1.09135
71.955,1.73787,1.09134
71.956,1.73785,1.09133
71.957,1.73783,1.09132
71.958,1.73781,1.09131
71.959,1.73779,1.0913
71.96,1.73778,1.09128
71.961,1.73776,1.09127
71.962,1.73774,1.09126
71.963,1.73772,1.09125
71.964,1.7377,1.09124
71.965,1.73768,1.09122
71.966,1.73767,1.09121
71.967,1.73765,1.0912
71.968,1.73763,1.09119
71.969,1.73761,1.09118
71.97,1.73759,1.09117
71.971,1.73757,1.09115
71.972,1.73756,1.09114
71.973,1.73754,1.09113
71.974,1.73752,1.09112
71.975,1.7375,1.09111
71.976,1.73748,1.09109
71.977,1.73746,1.09108
71.978,1.73745,1.09107
71.979,1.73743,1.09106
71.98,1.73741,1.09105
71.981,1.73739,1.09104
71.982,1.73737,1.09102
71.983,1.73736,1.09101
71.984,1.73734,1.091
71.985,1.73732,1.09099
71.986,1.7373,1.09098
71.987,1.73728,1.09096
71.988,1.73726,1.09095
71.989,1.73725,1.09094
71.99,1.73723,1.09093
71.991,1.73721,1.09092
71.992,1.73719,1.09091
71.993,1.73717,1.09089
71.994,1.73715,1.09088
71.995,1.73714,1.09087
71.996,1.73712,1.09086
71.997,1.7371,1.09085
71.998,1.73708,1.09083
71.999,1.73706,1.09082
72,1.73705,1.09081
72.001,1.73703,1.0908
72.002,1.73701,1.09079
72.003,1.73699,1.09078
72.004,1.73697,1.09076
72.005,1.73695,1.09075
72.006,1.73694,1.09074
72.007,1.73692,1.09073
72.008,1.7369,1.09072
72.009,1.73688,1.0907
72.01,1.73686,1.09069
72.011,1.73685,1.09068
72.012,1.73683,1.09067
72.013,1.73681,1.09066
72.014,1.73679,1.09065
72.015,1.73677,1.09063
72.016,1.73675,1.09062
72.017,1.73674,1.09061
72.018,1.73672,1.0906
72.019,1.7367,1.09059
72.02,1.73668,1.09057
72.021,1.73666,1.09056
72.022,1.73664,1.09055
72.023,1.73663,1.09054
72.024,1.73661,1.09053
72.025,1.73659,1.09052
72.026,1.73657,1.0905
72.027,1.73655,1.09049
72.028,1.73654,1.09048
72.029,1.73652,1.09047
72.03,1.7365,1.09046
72.031,1.73648,1.09044
72.032,1.73646,1.09043
72.033,1.73644,1.09042
72.034,1.73643,1.09041
72.035,1.73641,1.0904
72.036,1.73639,1.09039
72.037,1.73637,1.09037
72.038,1.73635,1.09036
72.039,1.73633,1.09035
72.04,1.73632,1.09034
72.041,1.7363,1.09033
72.042,1.73628,1.09031
72.043,1.73626,1.0903
72.044,1.73624,1.09029
72.045,1.73623,1.09028
72.046,1.73621,1.09027
72.047,1.73619,1.09026
72.048,1.73617,1.09024
72.049,1.73615,1.09023
72.05,1.73613,1.09022
72.051,1.73612,1.09021
72.052,1.7361,1.0902
72.053,1.73608,1.09018
72.054,1.73606,1.09017
72.055,1.73604,1.09016
72.056,1.73603,1.09015
72.057,1.73601,1.09014
72.058,1.73599,1.09013
72.059,1.73597,1.09011
72.06,1.73595,1.0901
72.061,1.73593,1.09009
72.062,1.73592,1.09008
72.063,1.7359,1.09007
72.064,1.73588,1.09005
72.065,1.73586,1.09004
72.066,1.73584,1.09003
72.067,1.73583,1.09002
72.068,1.73581,1.09001
72.069,1.73579,1.09
72.07,1.73577,1.08998
72.071,1.73575,1.08997
72.072,1.73573,1.08996
72.073,1.73572,1.08995
72.074,1.7357,1.08994
72.075,1.73568,1.08992
72.076,1.73566,1.08991
72.077,1.73564,1.0899
72.078,1.73563,1.08989
72.079,1.73561,1.08988
72.08,1.73559,1.08987
72.081,1.73557,1.08985
72.082,1.73555,1.08984
72.083,1.73553,1.08983
72.084,1.73552,1.08982
72.085,1.7355,1.08981
72.086,1.73548,1.08979
72.087,1.73546,1.08978
72.088,1.73544,1.08977
72.089,1.73542,1.08976
72.09,1.73541,1.08975
72.091,1.73539,1.08974
72.092,1.73537,1.08972
72.093,1.73535,1.08971
72.094,1.73533,1.0897
72.095,1.73532,1.08969
72.096,1.7353,1.08968
72.097,1.73528,1.08967
72.098,1.73526,1.08965
72.099,1.73524,1.08964
72.1,1.73522,1.08963
72.101,1.73521,1.08962
72.102,1.73519,1.08961
72.103,1.73517,1.08959
72.104,1.73515,1.08958
72.105,1.73513,1.08957
72.106,1.73512,1.08956
72.107,1.7351,1.08955
72.108,1.73508,1.08954
72.109,1.73506,1.08952
72.11,1.73504,1.08951
72.111,1.73502,1.0895
72.112,1.73501,1.08949
72.113,1.73499,1.08948
72.114,1.73497,1.08946
72.115,1.73495,1.08945
72.116,1.73493,1.08944
72.117,1.73492,1.08943
72.118,1.7349,1.08942
72.119,1.73488,1.08941
72.12,1.73486,1.08939
72.121,1.73484,1.08938
72.122,1.73482,1.08937
72.123,1.73481,1.08936
72.124,1.73479,1.08935
72.125,1.73477,1.08934
72.126,1.73475,1.08932
72.127,1.73473,1.08931
72.128,1.73472,1.0893
72.129,1.7347,1.08929
72.13,1.73468,1.08928
72.131,1.73466,1.08926
72.132,1.73464,1.08925
72.133,1.73463,1.08924
72.134,1.73461,1.08923
72.135,1.73459,1.08922
72.136,1.73457,1.08921
72.137,1.73455,1.08919
72.138,1.73453,1.08918
72.139,1.73452,1.08917
72.14,1.7345,1.08916
72.141,1.73448,1.08915
72.142,1.73446,1.08913
72.143,1.73444,1.08912
72.144,1.73443,1.08911
72.145,1.73441,1.0891
72.146,1.73439,1.08909
72.147,1.73437,1.08908
72.148,1.73435,1.08906
72.149,1.73433,1.08905
72.15,1.73432,1.08904
72.151,1.7343,1.08903
72.152,1.73428,1.08902
72.153,1.73426,1.08901
72.154,1.73424,1.08899
72.155,1.73423,1.08898
72.156,1.73421,1.08897
72.157,1.73419,1.08896
72.158,1.73417,1.08895
72.159,1.73415,1.08893
72.16,1.73413,1.08892
72.161,1.73412,1.08891
72.162,1.7341,1.0889
72.163,1.73408,1.08889
72.164,1.73406,1.08888
72.165,1.73404,1.08886
72.166,1.73403,1.08885
72.167,1.73401,1.08884
72.168,1.73399,1.08883
72.169,1.73397,1.08882
72.17,1.73395,1.0888
72.171,1.73394,1.08879
72.172,1.73392,1.08878
72.173,1.7339,1.08877
72.174,1.73388,1.08876
72.175,1.73386,1.08875
72.176,1.73384,1.08873
72.177,1.73383,1.08872
72.178,1.73381,1.08871
72.179,1.73379,1.0887
72.18,1.73377,1.08869
72.181,1.73375,1.08868
72.182,1.73374,1.08866
72.183,1.73372,1.08865
72.184,1.7337,1.08864
72.185,1.73368,1.08863
72.186,1.73366,1.08862
72.187,1.73364,1.0886
72.188,1.73363,1.08859
72.189,1.73361,1.08858
72.19,1.73359,1.08857
72.191,1.73357,1.08856
72.192,1.73355,1.08855
72.193,1.73354,1.08853
72.194,1.73352,1.08852
72.195,1.7335,1.08851
72.196,1.73348,1.0885
72.197,1.73346,1.08849
72.198,1.73345,1.08848
72.199,1.73343,1.08846
72.2,1.73341,1.08845
